"Case Id","Case Status","Products","No. ofMachines","No. ofEvents","Last Event","OpportunityTotal","Organization Name","Country","Website","CaseManager"
"1100285#1","Unqualified","SketchUp Pro Unlicensed","4","283","21-Feb-20","2,085","BEC Năng Lượng Mặt Trời Việt Nam","Viet Nam","www.bestiani.com","Luis Diaz"
"893237#1","Unqualified","SketchUp Pro Unlicensed","4","279","21-Feb-20","695","Vncontainer","Viet Nam","www.vncontainer.com","Luis Diaz"
"959373#1","Unqualified","SketchUp Make, SketchUp Pro Unlicensed","4","271","21-Feb-20","2,085","Hùng Trang Corporation","Viet Nam","www.htco.com.vn","Luis Diaz"
"557345#1","Unqualified","SketchUp Pro Unlicensed","4","268","21-Feb-20","695","Vietnam Total Design & Construction Co., Ltd.","Viet Nam","www.vntdc.com.vn","Luis Diaz"
"607256#1","Unqualified","SketchUp Pro Unlicensed","4","245","21-Feb-20","1,390","Ong Nguyen Ba Doan","Viet Nam","www.ledrangdong.com","Luis Diaz"
"1712726#1","Unqualified","SketchUp Pro Unlicensed","4","235","21-Feb-20","2,085","Công Ty TNHH Dược Phẩm Á Âu™","Viet Nam","www.duocphamaau.com","Luis Diaz"
"1078663#1","Unqualified","SketchUp Pro Unlicensed","4","233","21-Feb-20","2,085","GCI Vietnam","Viet Nam","www.gci-vietnam.com.vn","Luis Diaz"
"1630017#1","Unqualified","SketchUp Pro Unlicensed","4","231","21-Feb-20","2,780","Phú Lộc JSC - Thiết Kế & Thi Công Nhà Đẹp","Viet Nam","www.phulocjsc.com","Luis Diaz"
"654519#1","Unqualified","SketchUp Make, SketchUp Pro Trial, SketchUp Pro Unlicensed","4","223","21-Feb-20","695","Chi Nhanh Cong Ty Cp Dich Vu Vien Thong Cmc","Viet Nam","-","Luis Diaz"
"920714#1","Unqualified","SketchUp Pro Unlicensed","4","219","21-Feb-20","695","Tlmcapital","Viet Nam","www.tlmcapital.com.vn","Luis Diaz"
"1061294#1","Unqualified","SketchUp Pro Unlicensed","4","219","21-Feb-20","695","Cong ty TNHH MTV Quang Cao Viet Tien Phong","Viet Nam","www.vietbuzzad.com","Luis Diaz"
"929368#1","Unqualified","SketchUp Pro Unlicensed","4","215","21-Feb-20","695","Arts-Ventures Vietnam Gallery","Viet Nam","www.arts-ventures.com","Luis Diaz"
"1075082#1","Unqualified","SketchUp Pro Unlicensed","4","215","21-Feb-20","2,085","Space9","Viet Nam","www.space9.com.vn","Luis Diaz"
"1150003#2","Unqualified","SketchUp Pro Unlicensed","4","211","21-Feb-20","695","Công ty Mắt Bão","Viet Nam","www.matbao.com","Luis Diaz"
"1072522#1","Unqualified","SketchUp Pro Unlicensed","4","202","21-Feb-20","1,390","Công Ty TNHH Rustic Style","Viet Nam","www.therusticstyle.com","Luis Diaz"
"1103750#1","Unqualified","SketchUp Pro Unlicensed","4","194","21-Feb-20","695","BOC studio","Viet Nam","www.bocstudio.com","Luis Diaz"
"496275#1","Unqualified","SketchUp Pro Trial, SketchUp Pro Unlicensed","4","190","21-Feb-20","1,390","Cong ty TNHH tu van kien truc TLI Ha Noi","Viet Nam","www.kientructli.com","Luis Diaz"
"1374707#1","Unqualified","SketchUp Pro Unlicensed","4","181","21-Feb-20","1,390","CN Công Ty TNHH Thiết Kế Xây Dựng Nội Thất Sinh Phúc Lộc","Viet Nam","www.sinhphucloc.vn","Luis Diaz"
"1142812#1","Unqualified","SketchUp Pro Unlicensed","4","175","21-Feb-20","2,085","Luxfurniture","Viet Nam","www.luxfurniture.com.vn","Luis Diaz"
"1074579#1","Unqualified","SketchUp Pro Unlicensed","4","173","21-Feb-20","1,390","Habitat for Humanity Cambodia","Viet Nam","www.habitatcambodia.org","Luis Diaz"
"1576139#1","Unqualified","SketchUp Pro Unlicensed","4","163","21-Feb-20","2,085","Tot","Viet Nam","www.tot.vn","Luis Diaz"
"927167#1","Unqualified","SketchUp Pro Unlicensed","4","158","21-Feb-20","1,390","Nippon Koei Vietnam International Co., Ltd","Viet Nam","www.nipponkoeivn.com","Luis Diaz"
"960566#1","Unqualified","SketchUp Pro Unlicensed","4","154","21-Feb-20","2,085","Ared","Viet Nam","www.ared.vn","Luis Diaz"
"927384#1","Unqualified","SketchUp Pro Unlicensed","4","152","21-Feb-20","1,390","ATAK - Nội thất & Phụ kiện văn phòng","Viet Nam","www.atak.com.vn","Luis Diaz"
"225334#5","Unqualified","SketchUp Pro Unlicensed","4","145","21-Feb-20","1,390","Pungkook Corporation","Viet Nam","www.pungkookvn.com/","Luis Diaz"
"1374021#1","Unqualified","SketchUp Pro Unlicensed","4","145","21-Feb-20","2,085","ASTEC CORPORATION","Viet Nam","www.astec.vn","Luis Diaz"
"1478665#1","Unqualified","SketchUp Pro Unlicensed","4","144","21-Feb-20","2,085","EzStore - Phần Mềm Quản Lý Bán Hàng","Viet Nam","www.ezsolution.vn","Luis Diaz"
"1266570#1","Unqualified","SketchUp Pro Unlicensed","4","115","21-Feb-20","695","DNES","Viet Nam","www.dnes.vn","Luis Diaz"
"1161842#1","Unqualified","SketchUp Pro Unlicensed","4","109","21-Feb-20","2,085","Xanhdecor","Viet Nam","www.xanhdecor.com.vn","Luis Diaz"
"748089#2","Unqualified","SketchUp Pro Unlicensed","4","104","21-Feb-20","1,390","Đài Truyền hình Kỹ thuật số VTC","Viet Nam","www.vtc.gov.vn","Luis Diaz"
"775054#2","Unqualified","SketchUp Pro Unlicensed","4","101","21-Feb-20","1,390","Smartec","Viet Nam","www.smartec.com.vn","Luis Diaz"
"1161230#1","Unqualified","SketchUp Pro Unlicensed","4","101","21-Feb-20","1,390","Lamthanhpottery","Viet Nam","www.lamthanhpottery.com.vn","Luis Diaz"
"1546621#1","Unqualified","SketchUp Pro Unlicensed","4","98","21-Feb-20","2,085","Phutho","Viet Nam","www.phutho.gov.vn","Luis Diaz"
"684082#3","Unqualified","SketchUp Pro Unlicensed","4","97","21-Feb-20","2,085","Consultant and Inspection Joint Stock Company Of Construction Technology and Equipment","Viet Nam","www.coninco.com.vn","Luis Diaz"
"1096928#1","Unqualified","SketchUp Pro Unlicensed","4","97","21-Feb-20","695","Real estate trading floors TasecoLand","Viet Nam","www.tasecoland.vn","Luis Diaz"
"1644503#1","Unqualified","SketchUp Pro Unlicensed","4","96","21-Feb-20","2,085","GOO.N - Tã giấy cao cấp hàng đầu Nhật Bản","Viet Nam","www.lemay.com.vn","Luis Diaz"
"1105226#1","Unqualified","SketchUp Pro Unlicensed","4","88","21-Feb-20","695","SSG Group","Viet Nam","www.ssggroup.com.vn","Luis Diaz"
"1341088#2","Unqualified","SketchUp Pro Unlicensed","4","82","21-Feb-20","2,780","Trung Chính TCC","Viet Nam","www.trungchinhtcc.vn","Luis Diaz"
"1913363#1","Unqualified","SketchUp Pro Unlicensed","4","76","21-Feb-20","2,780","Space - Thiết kế , Thi công gian hàng Triển lãm, Sân khấu sự kiện","Viet Nam","www.spacejsc.com","Luis Diaz"
"604462#1","Unqualified","SketchUp Pro Unlicensed","4","70","21-Feb-20","1,390","Cubeconstruction","Viet Nam","www.cubeconstruction.net","Luis Diaz"
"572976#1","Unqualified","SketchUp Pro Unlicensed","4","67","21-Feb-20","1,390","Vnla","Viet Nam","www.vnla.com.vn","Luis Diaz"
"2037212#1","Unqualified","SketchUp Pro Unlicensed","4","63","21-Feb-20","2,085","Aipc","Viet Nam","www.aipc.com.vn","Luis Diaz"
"1049888#2","Unqualified","SketchUp Pro Unlicensed","4","62","21-Feb-20","1,390","World Steel Construction JSC","Viet Nam","www.worldsteel.vn","Luis Diaz"
"717452#2","Unqualified","SketchUp Pro Unlicensed","4","58","21-Feb-20","695","Lighthouse","Viet Nam","www.lighthouse.vn","Luis Diaz"
"2176094#1","Unqualified","SketchUp Pro Licensed, SketchUp Pro Unlicensed","4","58","21-Feb-20","1,390","Pops","Viet Nam","-","Luis Diaz"
"1251235#1","Unqualified","SketchUp Pro Trial, SketchUp Pro Unlicensed","4","51","21-Feb-20","695","Scavibh","Viet Nam","-","Luis Diaz"
"1250791#1","Unqualified","SketchUp Pro Unlicensed","4","50","21-Feb-20","2,085","Dienquan","Viet Nam","-","Luis Diaz"
"1764860#1","Unqualified","SketchUp Pro Unlicensed","4","44","21-Feb-20","1,390","Dklaud","Viet Nam","www.dklaud.com","Luis Diaz"
"2052171#1","Unqualified","SketchUp Pro Unlicensed","4","40","21-Feb-20","2,085","Acccountpremium","Viet Nam","www.acccountpremium.com","Luis Diaz"
"538904#1","Unqualified","SketchUp Pro Unlicensed","3","1,447","21-Feb-20","2,085","Coredesign","Viet Nam","www.coredesign.com.vn","Luis Diaz"
"825686#1","Unqualified","ETABS, SAFE, SAP2000","3","1,031","21-Feb-20","0","Công Ty Cổ Phần Tư Vấn Xây Dựng ACH","Viet Nam","www.ach.com.vn","Marc Luijten"
"548169#1","Unqualified","SketchUp Pro Unlicensed","3","806","21-Feb-20","695","hoaphatnoithat","Viet Nam","www.hoaphatnoithat.com.vn","Luis Diaz"
"541353#1","Unqualified","SketchUp Pro Unlicensed","3","777","21-Feb-20","1,390","Landmak","Viet Nam","www.landmak.com","Luis Diaz"
"735499#1","Unqualified","SketchUp Pro Unlicensed","3","684","21-Feb-20","1,390","Psa","Viet Nam","www.psa.com.vn","Luis Diaz"
"759603#1","Unqualified","SketchUp Pro Unlicensed","3","618","21-Feb-20","695","Atas","Viet Nam","www.atas.vn","Luis Diaz"
"1068305#1","Unqualified","SketchUp Make, SketchUp Pro Unlicensed","3","601","21-Feb-20","1,390","Busker","Viet Nam","www.busker.com.vn","Luis Diaz"
"571489#1","Unqualified","SketchUp Pro Unlicensed","3","554","21-Feb-20","1,390","Vncert","Viet Nam","www.vncert.vn","Luis Diaz"
"924769#1","Unqualified","SketchUp Pro Unlicensed","3","512","21-Feb-20","695","Rai","Viet Nam","www.rai.com.vn","Luis Diaz"
"1072211#1","Unqualified","SketchUp Pro Unlicensed","3","483","21-Feb-20","2,085","Tictag","Viet Nam","www.tictag.vn","Luis Diaz"
"945056#1","Unqualified","SketchUp Pro Unlicensed","3","461","21-Feb-20","2,085","Công ty Cổ phần Anviin","Viet Nam","www.anviin.com","Luis Diaz"
"596816#1","Unqualified","SketchUp Pro Unlicensed","3","436","21-Feb-20","1,390","Exam","Viet Nam","www.exam.com","Luis Diaz"
"1024584#1","Unqualified","SketchUp Pro Unlicensed","3","436","21-Feb-20","2,085","Bệnh viện Quốc tế Green","Viet Nam","www.benhviengreen.com","Luis Diaz"
"1715575#1","Unqualified","SketchUp Pro Unlicensed","3","412","21-Feb-20","2,085","Agstudio","Viet Nam","www.agstudio.vn","Luis Diaz"
"962131#1","Unqualified","SketchUp Pro Unlicensed","3","359","21-Feb-20","695","Yahoocorp","Viet Nam","www.yahoo-corp.jp","Luis Diaz"
"995403#1","Unqualified","SketchUp Pro Unlicensed","3","354","21-Feb-20","695","Kientrucan","Viet Nam","www.kientrucan.vn","Luis Diaz"
"917891#1","Unqualified","SketchUp Pro Unlicensed","3","347","21-Feb-20","695","Saigon VRG","Viet Nam","www.saigonvrg.com.vn","Luis Diaz"
"923562#1","Unqualified","SketchUp Pro Unlicensed","3","305","21-Feb-20","2,085","Adayroi.com","Viet Nam","www.vinmart.com","Luis Diaz"
"1076990#1","Unqualified","SketchUp Pro Unlicensed","3","301","21-Feb-20","2,085","Cong Ty Co Phan Kien Truc I At","Viet Nam","www.i-ats.com","Luis Diaz"
"1938385#1","Unqualified","SketchUp Pro Unlicensed","3","296","21-Feb-20","1,390","Jita","Viet Nam","www.jita.vn","Luis Diaz"
"521937#1","Unqualified","SketchUp Pro Unlicensed","3","293","21-Feb-20","695","GCfood","Viet Nam","www.gcfood.com.vn","Luis Diaz"
"1285825#1","Unqualified","SketchUp Pro Unlicensed","3","292","21-Feb-20","2,085","Cty TNHH XD Minh Chương","Viet Nam","www.minhchuong.com","Luis Diaz"
"1004938#1","Unqualified","SketchUp Pro Unlicensed","3","291","21-Feb-20","1,390","twentyone","Viet Nam","www.twentyone.co.il","Luis Diaz"
"1108362#1","Unqualified","SketchUp Pro Unlicensed","3","288","21-Feb-20","695","Veco","Viet Nam","www.veco.vn","Luis Diaz"
"1329298#1","Unqualified","SketchUp Pro Licensed, SketchUp Pro Unlicensed, TEST Builds","3","285","21-Feb-20","2,085","Ksv","Viet Nam","www.canarchitecture.com","Luis Diaz"
"1101187#1","Unqualified","SketchUp Pro Unlicensed","3","283","21-Feb-20","1,390","Sensearch","Viet Nam","www.sense-arch.com","Luis Diaz"
"1100602#1","Unqualified","SketchUp Pro Unlicensed","3","277","21-Feb-20","1,390","Cong Ty Co Phan Tu Van Xay Dung Aat","Viet Nam","www.aatjsc.com","Luis Diaz"
"956713#1","Unqualified","SketchUp Make, SketchUp Pro Unlicensed","3","260","21-Feb-20","695","Nguyen Van Phat","Viet Nam","www.ape-vn.com","Luis Diaz"
"992370#1","Unqualified","SketchUp Pro Unlicensed","3","252","21-Feb-20","2,085","Noithattdc","Viet Nam","www.noithattdc.com","Luis Diaz"
"1330097#1","Unqualified","SketchUp Pro Unlicensed","3","249","21-Feb-20","1,390","Xaydungphuongbac","Viet Nam","www.xaydungphuongbac.com","Luis Diaz"
"616238#2","Unqualified","SketchUp Pro Unlicensed","3","246","21-Feb-20","695","Mksmart","Viet Nam","www.mksmart.com.vn","Luis Diaz"
"1028664#1","Unqualified","SketchUp Pro Unlicensed","3","246","21-Feb-20","2,085","Metervn","Viet Nam","www.metervn.com","Luis Diaz"
"759424#1","Unqualified","SketchUp Pro Unlicensed","3","244","21-Feb-20","1,390","Xaydungphucanh","Viet Nam","-","Luis Diaz"
"1694952#1","Unqualified","SketchUp Pro Unlicensed","3","243","21-Feb-20","2,085","B4u","Viet Nam","www.b4u.vn","Luis Diaz"
"958847#1","Unqualified","SketchUp Pro Unlicensed","3","234","21-Feb-20","1,390","Rongvietedu","Viet Nam","www.rongvietedu.vn","Luis Diaz"
"648539#1","Unqualified","SketchUp Pro Unlicensed","3","230","21-Feb-20","1,390","Công Ty Tnhh Thiên Nam Anh","Viet Nam","www.thiennamanh.com","Luis Diaz"
"758346#1","Unqualified","SketchUp Pro Unlicensed","3","207","21-Feb-20","2,085","Bitexco Group","Viet Nam","www.bitexco.com.vn","Luis Diaz"
"893184#1","Unqualified","SketchUp Pro Unlicensed","3","202","21-Feb-20","1,390","Vimec","Viet Nam","www.vimec.com.vn","Luis Diaz"
"825292#3","Unqualified","SketchUp Pro Unlicensed","3","196","21-Feb-20","1,390","Tập Đoàn Y Khoa Hoàn Mỹ","Viet Nam","www.hoanmy.com","Luis Diaz"
"1103933#1","Unqualified","SketchUp Pro Unlicensed","3","192","21-Feb-20","695","Anphatad","Viet Nam","www.anphatad.vn","Luis Diaz"
"1257441#1","Unqualified","SketchUp Pro Unlicensed","3","192","21-Feb-20","1,390","Nhận Ship chuyển hàng nhanh giá rẻ nội thành Hà Nội","Viet Nam","www.mekongvn.com.vn","Luis Diaz"
"436642#2","Unqualified","SketchUp Pro Unlicensed","3","187","21-Feb-20","1,390","TungViet Co., Ltd","Viet Nam","www.tennoengineering.com","Luis Diaz"
"1811270#1","Unqualified","SketchUp Pro Unlicensed","3","187","21-Feb-20","2,085","Baris Arch - Architecture and Interior Design","Viet Nam","www.barisarch.com","Luis Diaz"
"601951#1","Unqualified","SketchUp Pro Unlicensed","3","182","21-Feb-20","695","Rubyinvestments","Viet Nam","www.rubyinvestments.vn","Luis Diaz"
"1762307#1","Unqualified","SketchUp Pro Unlicensed","3","180","21-Feb-20","1,390","Misavu","Viet Nam","www.misavu.com","Luis Diaz"
"605225#1","Unqualified","SketchUp Pro Unlicensed","3","173","21-Feb-20","695","Vietnam Maritime Communication And Electronics Company","Viet Nam","www.vishipel.com.vn","Luis Diaz"
"1914682#1","Unqualified","SketchUp Pro Unlicensed","3","173","21-Feb-20","1,390","Solutionbuilder","Viet Nam","www.solutionbuilder.com.vn","Luis Diaz"
"1928178#1","Unqualified","SketchUp Pro Unlicensed","3","155","21-Feb-20","1,390","Ctfgroup","Viet Nam","www.ctfgroup.com.vn","Luis Diaz"
"1348690#1","Unqualified","SketchUp Pro Unlicensed","3","154","21-Feb-20","1,390","Lagomdecor","Viet Nam","www.lagomdecor.vn","Luis Diaz"
"1498344#1","Unqualified","SketchUp Pro Unlicensed","3","152","21-Feb-20","1,390","Kiến trúc và nội thất FTF","Viet Nam","www.ftf.vn","Luis Diaz"
"2039325#1","Unqualified","SketchUp Pro Unlicensed","3","145","21-Feb-20","2,085","Nong Thi My Hanh","Viet Nam","www.isagroupvn.com","Luis Diaz"
"1577247#1","Unqualified","SketchUp Pro Unlicensed","3","140","21-Feb-20","1,390","Visicons","Viet Nam","www.visicons.com.vn","Luis Diaz"
"2064219#1","Unqualified","SketchUp Pro Unlicensed","3","140","21-Feb-20","2,085","Indust Design","Viet Nam","www.indust.vn","Luis Diaz"
"1177926#1","Unqualified","SketchUp Pro Unlicensed","3","136","21-Feb-20","1,390","Glopan","Viet Nam","www.glopan.com.vn","Luis Diaz"
"1565453#1","Unqualified","SketchUp Pro Unlicensed","3","135","21-Feb-20","1,390","Viettourist Co., ltd.","Viet Nam","www.viettourist.com","Luis Diaz"
"607707#1","Unqualified","SketchUp Make, SketchUp Pro Unlicensed","3","132","21-Feb-20","2,085","BECAMEX TOKYU CO., LTD.","Viet Nam","www.becamex-tokyu.com","Luis Diaz"
"1640756#1","Unqualified","SketchUp Pro Unlicensed","3","131","21-Feb-20","2,085","Aranvi","Viet Nam","www.aranvi.vn","Luis Diaz"
"1043507#1","Unqualified","SketchUp Pro Unlicensed","3","128","21-Feb-20","1,390","Vreventplanner","Viet Nam","www.vreventplanner.com","Luis Diaz"
"956629#1","Unqualified","SketchUp Pro Unlicensed","3","124","21-Feb-20","1,390","3Fuso","Viet Nam","www.3fuso.com","Luis Diaz"
"674788#2","Unqualified","SketchUp Pro Unlicensed","3","120","21-Feb-20","1,390","Scazma Co., Ltd.","Viet Nam","scazma.com","Luis Diaz"
"920730#1","Unqualified","SketchUp Pro Unlicensed","3","119","21-Feb-20","695","Vicenza","Viet Nam","www.vicenza.com.vn","Luis Diaz"
"1364267#1","Unqualified","SketchUp Pro Unlicensed","3","114","21-Feb-20","1,390","Atvconstruction","Viet Nam","www.atvconstruction.com","Luis Diaz"
"1102062#1","Unqualified","SketchUp Pro Unlicensed","3","113","21-Feb-20","695","Viet Long Investment JSC (soon to be known as IMG Investment JSC)","Viet Nam","www.img.vn","Luis Diaz"
"1744345#1","Unqualified","SketchUp Pro Unlicensed","3","112","21-Feb-20","2,085","Feinarchitecture","Viet Nam","www.fein-architecture.com","Luis Diaz"
"483749#1","Unqualified","SketchUp Pro Trial, SketchUp Pro Unlicensed","3","111","21-Feb-20","1,390","doanhnghiepsaigon.com","Viet Nam","www.doanhnghiepsaigon.com","Luis Diaz"
"1859432#1","Unqualified","SketchUp Pro Unlicensed","3","109","21-Feb-20","1,390","Kerry Express Vietnam","Viet Nam","www.kerryexpress.com.vn","Luis Diaz"
"1256850#1","Unqualified","SketchUp Pro Unlicensed","3","108","21-Feb-20","1,390","Minisovietnam","Viet Nam","www.minisovietnam.vn","Luis Diaz"
"2038309#1","Unqualified","SketchUp Pro Unlicensed","3","104","21-Feb-20","2,085","Pti","Viet Nam","www.pti.vn","Luis Diaz"
"1267537#1","Unqualified","SketchUp Pro Unlicensed","3","101","21-Feb-20","1,390","Pacie","Viet Nam","www.pacie.vn","Luis Diaz"
"1306938#1","Unqualified","SketchUp Pro Unlicensed","3","95","21-Feb-20","1,390","Tinhyeumongmo","Viet Nam","www.tinhyeumongmo.vn","Luis Diaz"
"686850#2","Unqualified","SketchUp Pro Unlicensed","3","93","21-Feb-20","1,390","Tien An Construction Development Corporation (TADEV)","Viet Nam","www.tadev.vn","Luis Diaz"
"1037756#1","Unqualified","SketchUp Pro Unlicensed","3","84","21-Feb-20","1,390","Squarepoint","Viet Nam","www.squarepoint.vn","Luis Diaz"
"1207499#1","Unqualified","SketchUp Pro Unlicensed","3","83","21-Feb-20","1,390","Koi Cafe Group(S) Pte Ltd","Viet Nam","www.koicafe.com","Luis Diaz"
"1972474#1","Unqualified","SketchUp Pro Unlicensed","3","82","21-Feb-20","2,085","Intimexvietnam","Viet Nam","www.intimexvietnam.vn","Luis Diaz"
"1825817#1","Unqualified","SketchUp Pro Unlicensed","3","80","21-Feb-20","1,390","Công ty CP DKRA Việt Nam","Viet Nam","www.dkra.vn","Luis Diaz"
"1009351#1","Unqualified","SketchUp Pro Unlicensed","3","78","21-Feb-20","695","Tạp chí Mẹ và Con","Viet Nam","www.mevacon.com.vn","Luis Diaz"
"530210#2","Unqualified","SketchUp Make, SketchUp Pro Unlicensed","3","74","21-Feb-20","695","V-Coating","Viet Nam","www.vcoating.vn","Luis Diaz"
"2012080#1","Unqualified","SketchUp Pro Unlicensed","3","74","21-Feb-20","695","Giakien","Viet Nam","www.giakien.com.vn","Luis Diaz"
"983523#1","Unqualified","SketchUp Pro Unlicensed","3","74","21-Feb-20","1,390","Thm","Viet Nam","www.thm.vn","Luis Diaz"
"687350#2","Unqualified","SketchUp Pro Unlicensed","3","68","21-Feb-20","695","Cloverenc","Viet Nam","www.clover-enc.com","Luis Diaz"
"1195183#1","Unqualified","SketchUp Pro Unlicensed","3","68","21-Feb-20","1,390","Agdestudio","Viet Nam","www.ag-destudio.com","Luis Diaz"
"1401113#1","Unqualified","SketchUp Pro Unlicensed","3","67","21-Feb-20","695","HOANG DUONG - CANIFA","Viet Nam","www.canifa.com","Luis Diaz"
"742929#2","Unqualified","SketchUp Pro Unlicensed","3","66","21-Feb-20","695","UNI Construction","Viet Nam","www.uniconstruction.com.vn","Luis Diaz"
"1131341#1","Unqualified","SketchUp Pro Unlicensed","3","66","21-Feb-20","1,390","Công ty CP Cơ khí Vina Nha Trang","Viet Nam","www.vinanhatrang.vn","Luis Diaz"
"924099#1","Unqualified","SketchUp Pro Unlicensed","3","66","21-Feb-20","695","Công ty Cổ phần Thương Mại Kỹ thuật Hải Vân","Viet Nam","www.hvet-jsc.com","Luis Diaz"
"1629561#1","Unqualified","SketchUp Pro Unlicensed","3","65","21-Feb-20","695","Cong Ty Co Phan Thiet Ke Xay Dung N P","Viet Nam","www.np-corp.com","Luis Diaz"
"887212#1","Unqualified","SketchUp Pro Unlicensed","3","63","21-Feb-20","1,390","Backan","Viet Nam","www.backan.gov.vn","Luis Diaz"
"1802229#2","Unqualified","SketchUp Pro Unlicensed","3","63","21-Feb-20","2,085","Evnspc","Viet Nam","www.evnspc.vn","Luis Diaz"
"1141081#1","Unqualified","SketchUp Pro Unlicensed","3","63","21-Feb-20","695","Snhcm","Viet Nam","-","Luis Diaz"
"1564146#1","Unqualified","SketchUp Pro Unlicensed","3","60","21-Feb-20","1,390","UNIZ","Viet Nam","www.uniz.vn","Luis Diaz"
